alpha;tot_oil;tot_gas;W1_choke;W2_choke;W3_choke;W4_choke;W5_choke;W6_choke;W7_choke;W1_gas_mean;W2_gas_mean;W3_gas_mean;W4_gas_mean;W5_gas_mean;W6_gas_mean;W7_gas_mean;W1_oil_mean;W2_oil_mean;W3_oil_mean;W4_oil_mean;W5_oil_mean;W6_oil_mean;W7_oil_mean;W1_oil_var;W2_oil_var;W3_oil_var;W4_oil_var;W5_oil_var;W6_oil_var;W7_oil_var;W1_gas_var;W2_gas_var;W3_gas_var;W4_gas_var;W5_gas_var;W6_gas_var;W7_gas_var
inf;27.836974028120807;58762.57393019865;0.0;0.0;0.0;0.0;0.0;0.0;55.009692609723004;1334.135085468144;0.0;-3.888089850079268e-11;2456.067201936318;0.0;806.3716427942144;54166.00000000001;0.017983201489043192;-1.6479873021779667e-17;0.0;7.625397924541646;0.0;0.02127095929287714;20.17232194279724;1.8730812925547247;0.0;0.0;11.721072522192785;0.0;0.12654439147363908;37.197963786147305;29933449.48310239;0.0;0.0;18846405.73863381;0.0;6540609.10572868;112294813.88672146
<<<<<<< HEAD
0.0;1.2691950512026864;801.5587100520644;0.0;0.0;0.0;10.374050159153775;0.0;0.0;0.0;0.0;0.0;-3.888089850079268e-11;801.5587100521029;0.0;3.410605131648481e-13;0.0;-3.713392440762853e-18;-1.6479873021779667e-17;0.0;1.2691950512026864;0.0;0.0;0.0;0.0;0.0;0.0;6.27827354740453;0.0;0.0;-2.6201263381153694e-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.01;6.083450681594954;733.4089048237234;0.0;0.0;0.0;8.745355161579024;0.0;0.0;0.0;0.0;0.0;-3.888089850079268e-11;733.408904823762;0.0;3.410605131648481e-13;0.0;0.0;-1.6479873021779667e-17;0.0;6.083450681594954;0.0;0.0;0.0;0.0;0.0;0.0;7.477385428650393;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.02;6.083450681594954;733.4089048237234;0.0;0.0;0.0;8.745355161579024;0.0;0.0;0.0;0.0;0.0;-3.888089850079268e-11;733.408904823762;0.0;3.410605131648481e-13;0.0;0.0;-1.6479873021779667e-17;0.0;6.083450681594954;0.0;0.0;0.0;0.0;0.0;0.0;7.477385428650393;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.03;6.083450681594954;733.4089048237234;0.0;0.0;0.0;8.745355161579024;0.0;0.0;0.0;0.0;0.0;-3.888089850079268e-11;733.408904823762;0.0;3.410605131648481e-13;0.0;0.0;-1.6479873021779667e-17;0.0;6.083450681594954;0.0;0.0;0.0;0.0;0.0;0.0;7.477385428650393;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.04;6.083450681594954;733.4089048237234;0.0;0.0;0.0;8.745355161579024;0.0;0.0;0.0;0.0;0.0;-3.888089850079268e-11;733.408904823762;0.0;3.410605131648481e-13;0.0;0.0;-1.6479873021779667e-17;0.0;6.083450681594954;0.0;0.0;0.0;0.0;0.0;0.0;7.477385428650393;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.05;6.072505925886703;721.1433844442371;0.0;0.0;0.0;8.808251781668925;0.0;0.0;0.0;0.0;0.0;-3.888089850079268e-11;721.1433844442756;0.0;3.410605131648481e-13;0.0;0.0;-1.6479873021779667e-17;0.0;6.072505925886703;0.0;0.0;0.0;0.0;0.0;0.0;7.431078364066588;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.06;6.072505925886703;721.1433844442371;0.0;0.0;0.0;8.808251781668925;0.0;0.0;0.0;0.0;0.0;-3.888089850079268e-11;721.1433844442756;0.0;3.410605131648481e-13;0.0;0.0;-1.6479873021779667e-17;0.0;6.072505925886703;0.0;0.0;0.0;0.0;0.0;0.0;7.431078364066588;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.07;6.465511782573649;647.4291305018993;0.0;0.0;0.0;11.875672657999102;0.0;0.0;0.0;0.0;0.0;-3.888089850079268e-11;647.4291305019378;0.0;3.410605131648481e-13;0.0;0.0;-1.6479873021779667e-17;0.0;6.465511782573649;0.0;0.0;0.0;0.0;0.0;0.0;5.172717637800353;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
