;switch-off penalty
0;118.99805967773935
1;106.82880100658774
2;119.95019248278813
3;122.36346491348259
4;125.42820287907456
5;119.0603110792568
6;119.75779482839854
7;88.66031601481812
8;120.28396105418508
9;125.17836385781992
10;125.80422963432372
11;122.04751367434919
12;99.80843666459738
13;120.07147951481777
14;124.15281795393363
15;121.91530791492369
16;120.39139179237199
17;125.7937183576167
18;107.2392980016564
19;120.22013936019493
20;118.93810288862629
21;119.65115994552714
22;104.77234283695537
23;107.11672498415204
24;126.57167255605393
25;120.24594828680313
26;118.81130509216749
27;119.40856134663656
28;119.47797805800523
29;122.48146712843183
30;121.06966457161181
31;99.9235300420248
32;91.73520189768489
33;127.55665303813288
34;119.07852052739031
35;93.07012582978473
36;117.87538490652115
37;124.71358661936665
38;101.55347995322084
39;120.79615389369843
40;119.42960473457228
41;119.64680360782928
42;122.00653973045992
43;120.34665041189407
44;118.84118895498932
45;125.43201514981091
46;118.74759410475815
47;99.79574939094266
48;106.82056074731359
49;120.24216220880236
50;118.91349391101456
51;98.7905228094904
52;126.38553398475588
53;107.70880576804701
54;90.57235671685328
55;118.53730338370873
56;119.2192365036768
57;123.78699303250922
58;91.91067269994933
59;124.96300414112228
60;122.0288892658403
61;118.91835190478028
62;122.58891642824324
63;124.5238843972772
64;119.73863872410864
65;125.06751956461636
66;120.24263354939579
67;119.82940670727484
68;119.97582842504015
69;119.61055460969713
70;126.05942784250828
71;125.76881369063308
72;120.35049269496952
73;124.69204937315006
74;90.42454285941943
75;101.91990011641936
76;120.41608274670769
77;123.91591194404093
78;120.33087741899335
79;120.15495943295464
80;107.0919040887777
81;120.41368420711528
82;126.36745622908337
83;125.30418372305219
84;120.53422919787674
85;119.71540293418127
86;124.09488906083322
87;91.58779941681529
88;125.36393051370186
89;120.48415174189978
90;122.02096424435106
91;122.49506248419313
92;125.19769768652588
93;120.67348244138547
94;106.88175682066426
95;118.3949599795221
96;120.62348992109487
97;118.71562800104529
98;124.7786526808691
99;123.32406662546526
100;123.06502613843891
101;121.56596932415329
102;116.82132713584171
103;119.99195067659313
104;123.99521826880995
105;122.98932181182128
106;122.2301506258304
107;120.72396653960202
108;118.51982032670306
109;107.11552056951912
110;120.06371580176773
111;118.25778211018982
112;123.549613593958
113;119.74959456004628
114;101.04002843090842
115;120.01740085786606
116;120.34116201314107
117;120.81685845789845
118;125.83933770685282
119;101.89609419886757
120;100.75294359915527
121;106.99262818184776
122;88.52911589821697
123;124.18800183307627
124;92.25207413933079
125;101.43051775871373
126;122.83701373980787
127;120.52455709889328
128;116.40993517305162
129;120.82606091256837
130;120.11873993641434
131;123.03222601281547
132;122.76096926577516
133;125.48315469290732
134;120.46236366206699
135;124.07237670388065
136;107.36854979032704
137;92.65016283216954
138;126.72053350967781
139;124.28288086334676
140;125.66318685499078
141;119.56235136332336
142;123.01276860042697
143;123.9841413896896
144;122.7017675341985
145;101.8329515513285
146;120.37012988916429
147;118.98505262083752
148;126.36824726276691
149;118.525127908808
150;120.51667113884285
151;101.12578179879701
152;121.85735980760596
153;101.50567805027548
154;118.72753410563524
155;123.90520156588798
156;122.17234313793637
157;118.750784102496
158;107.89763978101767
159;121.99357075304009
160;117.39171076786998
161;122.59324672948212
162;119.26930520339842
163;119.2977112577997
164;125.72311012993488
165;119.26222035955536
166;106.12266262580326
167;124.68433369021886
168;125.62778959209837
169;108.34179620037007
170;125.4881440392012
171;119.41557212571604
172;120.3574245734902
173;90.8993386735448
174;118.5550418118212
175;101.6363701202369
176;100.93650209519215
177;124.55431055333023
178;119.94474016534531
179;124.78258064606871
180;91.60342001290307
181;120.17792607160332
182;126.3331566821652
183;120.18391799278194
184;124.5703456644983
185;121.58595731345505
186;121.49520519443395
187;92.43409966552008
188;126.05465116978122
189;120.1859009852195
190;126.08890629727995
191;121.42495560631204
192;120.15557092926338
193;92.39175543211064
194;125.73795263087672
195;122.35624191426388
196;110.15288365646803
197;121.74692430455988
198;100.11608871018389
199;100.31987831796495
