;switch-off penalty
0;111.82644057443636
1;114.14513869846115
2;113.19989236889307
3;114.1995217595146
4;114.0341270349856
5;112.84908437239187
6;113.50759367022894
7;111.40920778025215
8;114.67034295445947
9;114.94119527651732
10;114.19943538245742
11;111.73834214035708
12;110.64606326788817
13;111.41119729523687
14;114.36993229411439
15;111.93184626834991
16;113.35709464120781
17;114.16572602251391
18;114.40432831197515
19;114.26624779568779
20;110.80444932610528
21;114.13095110204418
22;114.83114729014629
23;96.9129032011626
24;114.98450962051805
25;113.73201018847068
26;113.61211570550549
27;110.8815764723655
28;110.42093426492984
29;114.1426708093187
30;113.55040445979006
31;108.7139338318192
32;111.41350430771429
33;116.35223551474364
34;111.18589717899587
35;112.48706057718675
36;110.8544216270892
37;114.39070236365812
38;112.78032248000186
39;113.12472667999245
40;112.79318643335016
41;111.95988915834671
42;111.06449837021273
43;114.14136999744491
44;111.86826477441211
45;114.87300450464176
46;113.29047793144022
47;111.71635852189384
48;113.89833309820084
49;111.41307343778729
50;114.14166061193794
51;108.61653085617964
52;114.63609225397228
53;113.84774386303913
54;110.23002614835698
55;113.28349924831005
56;112.83696393362813
57;114.85126223608259
58;111.72026240950451
59;113.49431665935712
60;113.60316158577305
61;114.51328749017155
62;114.1047497054553
63;113.51245410018015
64;113.55344392004957
65;113.70637801504076
66;113.75891717633787
67;111.36402976399859
68;111.73813740134449
69;113.02609821430552
70;111.75539400981499
71;113.13887767136173
72;114.20492773339858
73;112.65345808370544
74;112.64104387877127
75;113.12910089240893
76;114.20589901035284
77;114.68722369498244
78;111.60103793004588
79;114.82149485083826
80;113.45052151580907
81;115.69056335815418
82;114.77052487567002
83;113.94277281389714
84;113.40871865629735
85;113.75258794407162
86;114.28214157621042
87;113.24830328789506
88;114.14150300382023
89;113.047089201676
90;114.82645734091615
91;114.43097065924835
92;114.16972443662488
93;113.5618190586591
94;110.6829341582782
95;114.0872532596759
96;113.59731764522873
97;112.51838286657082
98;114.51058113483126
99;113.3490577007785
100;113.53611313632021
101;113.52046341602976
102;109.73161965246136
103;112.86323089540855
104;113.45844945777849
105;113.22202057829048
106;112.6223098938578
107;112.06500844611077
108;111.15665122940477
109;114.04026638603523
110;112.43741946971292
111;111.74102282842556
112;115.71919377258871
113;112.99897927580359
114;111.37744805555712
115;112.99377700801857
116;113.59545285235006
117;112.43856919845273
118;114.60563288596813
119;113.50170348351723
120;95.95206905987195
121;114.22970385832191
122;112.50079587431202
123;113.69524670674976
124;111.93861079822743
125;112.19500213592323
126;114.19440934104807
127;111.52708731659048
128;111.02398004642471
129;114.36282568558609
130;112.27885756792736
131;113.93876421894657
132;113.73383066137319
133;114.75328302585184
134;113.67816059679701
135;112.67765434255251
136;115.03210316541815
137;109.50760298703396
138;116.15626833107912
139;113.34733354679464
140;115.17728463383276
141;112.02489177075036
142;112.45365252506048
143;114.3462006294701
144;113.938769455569
145;115.04090391605692
146;114.71335272718132
147;114.54402661078987
148;113.60909444381599
149;112.77776388108614
150;113.43968642569037
151;96.67451674931709
152;113.1769538092708
153;113.78124041067105
154;110.5245511070426
155;113.16729141433012
156;112.32100770785487
157;109.38676972777634
158;99.01486093016177
159;113.35279180696985
160;109.36732084283285
161;114.71108679500048
162;113.67788348434286
163;113.62827225193394
164;114.06009141292006
165;109.63425198293119
166;111.7856006787398
167;113.47126302341827
168;114.99056241144707
169;114.3813009618512
170;115.04123003637156
171;114.89490631591795
172;113.79726003114237
173;112.47549723044779
174;110.58028078005532
175;114.05104472019886
176;112.22777913433815
177;114.89582111044024
178;113.44425920162895
179;113.57134291695179
180;94.59669506179597
181;113.5139297353013
182;115.88716079445835
183;113.59126161408241
184;113.19976600096471
185;113.5580733660428
186;111.6610192566053
187;112.44245879742996
188;116.66693770375832
189;114.52707901906136
190;114.39136271524531
191;110.11184144724493
192;113.60888461707887
193;111.60972564162388
194;114.08371683670296
195;98.18283442634382
196;111.31373689219923
197;112.39848113829443
198;113.14122652097107
199;110.80531252809719
