;infeasible count;oil output;gas output;W1_choke_final;W2_choke_final;W3_choke_final;W4_choke_final;W5_choke_final;W6_choke_final;W7_choke_final
0;0.0;115.21204843196777;235554.76824010676;72.98409504338316;0.0;40.00000000000001;25.788595233716254;43.537681096304816;54.27859474491936;46.22254613476429
1;0.0;117.35534252458437;245268.91582907736;72.98409504338316;0.0;42.28639359771781;31.51399475360175;43.537681096304816;54.27859474491936;42.758775989867445
2;0.0;116.43787509766912;239926.74114865845;72.98409504338316;0.0;43.22530452178147;27.446651789536098;43.537681096304816;54.27859474491936;46.2225461347643
3;0.0;117.4167923598757;230816.8939583486;72.98409504338316;0.0;40.05515600345582;30.500011139020184;43.537681096304816;54.27859474491936;46.2225461347643
4;0.0;117.73728207061583;225973.78369547013;72.98409504338316;0.0;42.23184522766378;30.527716043403565;43.537681096304816;54.27859474491964;46.22254613476429
5;0.0;114.97618353849018;234318.03604577942;72.98409504338316;0.0;41.31570856085613;24.881564748398805;43.537681096304816;54.278594744919495;46.22254613476429
6;0.0;116.32514864681706;233979.32791378617;72.98409504338316;0.0;39.99999999999996;28.1835428380474;43.53768109630481;54.27859474491936;46.22254613476429
7;1.0;104.40659815112538;227944.57413064898;72.98409504338316;0.0;46.462584966941016;0.0;39.97334652308287;54.27859474491937;46.22254613476429
8;0.0;118.81226570601146;246715.51092049625;72.98409504338316;0.0;40.0;35.03483820407786;43.537681096304816;54.27859474491936;43.12953287821566
9;0.0;119.689095293441;239760.41078630622;72.98409504338316;0.0;40.353314702608635;35.15369993358181;43.537681096304794;54.27859474491936;46.22254613476428
10;0.0;118.4213290585679;232798.8083836346;72.98409504338316;0.0;40.764694476984864;32.38716409040312;43.537681096304816;54.27859474491936;46.2225461347643
11;0.0;117.99635398090024;241174.08942115877;72.98409504338316;0.0;39.999999999999986;31.810178685858936;43.537681096304816;54.27859474491936;46.05972104811332
12;1.0;115.61171762277542;233561.88406418503;72.98409504338316;0.0;46.46258496694115;0.0;61.25204084410508;54.27859474491936;46.222546134764286
13;0.0;115.99160229784783;242936.14460331632;72.98409504338316;0.0;39.99999999999999;27.58389047318424;43.537681096304816;54.27859474491957;46.00223614816159
14;0.0;118.29723022453206;239844.02866721273;72.98409504338316;0.0;40.66232242318096;32.15836244498413;43.537681096304794;54.278594744919495;46.22254613476464
15;0.0;117.5664282586193;241736.8804951327;72.98409504338316;0.0;39.999999999999915;30.828492369185753;43.537681096304816;54.27859474491937;46.22254613476429
16;0.0;117.5636153591175;241706.64320891665;72.98409504338316;0.0;40.0;30.822622836250627;43.537681096304816;54.27859474491936;46.22254613476429
17;0.0;117.53867081368784;227132.55152753028;72.98409504338316;0.0;43.216737087737435;29.817726707561036;43.537681096304816;54.27859474491946;46.22254613476429
18;0.0;118.83269604407141;235166.2527365708;72.98409504338316;0.0;43.26105956187482;32.5103519950407;43.537681096304816;54.27859474491936;46.2225461347643
19;0.0;116.72728145139884;236515.4569634129;72.98409504338316;0.0;40.0;29.048772207432098;43.537681096304816;54.27859474491936;46.2225461347643
20;0.0;115.36785284570777;233638.48033234393;72.98409504338316;0.0;40.0;26.123824175776395;43.537681096304794;54.27859474491936;46.22254613476429
21;0.0;116.43293001553081;241444.00992407795;72.98409504338316;0.0;41.84622108031403;27.854800427283973;43.537681096304816;54.27859474491936;46.2225461347643
22;1.0;100.95585812564318;190016.9060808877;72.98409504338316;0.0;46.4625849669411;32.93336519372838;43.537681096304816;51.594440562454274;0.0
23;1.0;100.1204423701206;190115.33379560843;72.98409504338316;0.0;43.43711496005076;29.87574237602898;43.537681096304816;54.27859474491936;0.0
24;0.0;119.46276144496144;234055.93273420827;72.98409504338316;0.0;43.79143703357526;33.6688786203857;43.537681096304816;54.278594744919495;46.22254613476464
25;0.0;117.30378823814675;227650.9567187337;72.98409504338316;0.0;40.0;30.280454926244367;43.537681096304816;54.27859474491936;46.22254613476429
26;0.0;115.89585313327254;239888.6124698951;72.98409504338316;0.0;40.0;27.25987015521275;43.537681096304816;54.27859474491946;46.22254613476429
27;0.0;115.45699578078732;222579.74430851958;72.98409504338316;0.0;46.462584966941016;0.0;60.952753534826755;54.27859474491936;46.222546134764286
