;switch-off penalty
0;115.21204843196777
1;117.35534252458434
2;116.43787509766912
3;117.4167923598757
4;117.73728207061585
5;114.97618353849018
6;116.32514864681706
7;86.93030217226563
8;118.81226570601144
9;119.68909529344101
10;118.4213290585679
11;117.99635398090022
12;98.13542164391566
13;115.99160229784785
14;118.29723022453207
15;117.56642825861928
16;117.5636153591175
17;117.53867081368784
18;118.83269604407141
19;116.72728145139885
20;115.36785284570776
21;116.4329300155308
22;100.95585812564318
23;100.1204423701206
24;119.46276144496143
25;117.30378823814677
26;115.89585313327255
27;115.45699578078731
28;115.16304439197695
29;120.07845943677027
30;116.30182565007489
31;113.67564853301987
32;114.63957285569984
33;122.44204983130264
34;116.82817008754715
35;116.0034211514578
36;115.67644264072494
37;117.11632825413812
38;115.45699578078731
39;115.99401349876877
40;115.2212397219844
41;115.31643016412029
42;116.08685590440152
43;117.10229470381556
44;115.64613641461963
45;118.03778596844762
46;115.63603516758604
47;97.7279940751205
48;116.54675376834349
49;117.1288604004013
50;116.29157129540123
51;96.33995943883747
52;119.73036973122923
53;117.90447576899099
54;113.288314674382
55;115.82375249242996
56;116.6741919309574
57;119.0273633544252
58;114.083596875635
59;116.33084629436621
60;117.48781038653809
61;118.08885556217042
62;117.10248254730648
63;117.38616718124528
64;116.51150279295015
65;117.881932626389
66;117.3149004099066
67;115.61583044187105
68;114.81747499605684
69;115.83438662869413
70;115.9839655267047
71;116.28816397200005
72;117.27268827161474
73;116.90763427858772
74;114.4029883587488
75;115.50906362958064
76;116.75129158968493
77;118.67081717472479
78;116.9016163227528
79;117.71266136731607
80;116.90311272545868
81;118.69254444910162
82;119.70855764326576
83;118.20413218674436
84;115.70588507747631
85;117.09184522050363
86;117.86337139990677
87;114.50126364014507
88;117.14573586739576
89;117.47170402116016
90;118.04683140789035
91;117.66434262948755
92;117.92241858243123
93;117.72205238013728
94;104.06264958685033
95;117.58638776134501
96;116.56691251176494
97;114.91456589997532
98;118.54012977757216
99;119.68131024834986
100;119.24302186746588
101;116.9634786136956
102;112.60433580504696
103;115.64404403698843
104;116.95250558459816
105;116.76854277982899
106;117.3151384257013
107;116.76971638578428
108;115.02815230482372
109;117.67228812467519
110;116.05564460828585
111;114.04393835104251
112;120.18281412516023
113;115.27692618511601
114;115.79532749874964
115;115.482011036867
116;116.58663688390213
117;115.86774345412736
118;118.37154523019753
119;116.00826213294144
120;98.04561195521137
121;118.45408937345462
122;86.76847703783051
123;117.76465405398868
124;114.38971802182415
125;116.50390797146835
126;117.31716498683195
127;115.67087635472606
128;113.92449687806106
129;117.44611190875486
130;116.99293474068344
131;119.75943902855451
132;117.26192939496329
133;118.17167503889398
134;116.22093900219109
135;116.56306005261787
136;118.63310495106023
137;111.66953396715256
138;121.33807846970106
139;116.58007671211412
140;119.0304585921055
141;115.07125400442116
142;115.7423157883264
143;117.47134636742626
144;118.71780284323641
145;117.73489750080664
146;117.77740237761994
147;116.81001384919331
148;118.10569740649495
149;114.90847237193931
150;116.03729066805487
151;99.0537488523556
152;116.72194849744663
153;117.0337154112088
154;115.75961871914362
155;116.21291996004864
156;116.73975819680349
157;115.45699578078731
158;104.15150176593136
159;116.63576474668926
160;114.71377142508128
161;118.12736546337085
162;115.92514208086159
163;116.04823989972648
164;117.63942664961796
165;116.60494643544943
166;114.84998209955968
167;117.05256129868563
168;118.91010903858769
169;120.17399016080036
170;119.60969185837317
171;117.42338536437391
172;115.83038681899204
173;114.14916677770519
174;115.09328352072279
175;117.23545850072279
176;114.66272442568744
177;118.7514687457468
178;115.9602555098893
179;119.94293979731148
180;96.99314929571669
181;116.30596514980385
182;120.29440581619801
183;115.84427202919788
184;117.11995623535215
185;118.58717874807282
186;116.96449117736358
187;115.14016657362193
188;121.50229260750694
189;117.46672303950257
190;118.9786030973255
191;114.90138253155143
192;116.38611216954789
193;114.9860067554397
194;118.50796344600495
195;101.59525361173738
196;114.40905299083215
197;116.14170963672883
198;115.28553218740431
199;114.75521316163064
