;infeasible_count;total_oil
0;0.0;89.82506812620393
1;0.0;93.89281859413919
2;0.0;94.43980535413145
3;0.0;90.68224178728582
4;0.0;91.09431227015942
5;0.0;96.02903777776527
6;0.0;96.35309077883655
7;0.0;94.1621119868717
8;0.0;94.3104380051999
9;0.0;96.20952288584785
10;0.0;96.08491640303491
11;0.0;90.76370987301654
12;0.0;94.93747008254668
13;0.0;94.46078704563486
14;0.0;92.48948250952014
15;0.0;95.66100323250326
16;0.0;89.3055675704508
17;0.0;94.55384308543371
18;0.0;95.01865632656788
19;0.0;95.94271118490462
20;0.0;97.35799614810237
21;0.0;94.59611563048287
22;0.0;95.13367755691871
23;0.0;95.28489057091659
24;0.0;93.09225013220575
25;0.0;94.08093344039725
26;0.0;92.04360901212895
27;0.0;95.13174867006741
28;0.0;93.98132038934067
29;0.0;92.86836970119982
30;0.0;95.6903750820351
31;0.0;94.15012382272693
32;0.0;95.4906633424054
33;0.0;94.93877978227476
34;0.0;94.6807335235347
35;0.0;94.26455181975922
36;0.0;94.47248873865796
37;0.0;94.99063400863405
38;0.0;90.86323491593333
39;0.0;96.09811183220046
40;0.0;94.12448944425043
41;0.0;94.51619802410794
42;0.0;94.67272455926762
43;0.0;94.4118000349403
44;0.0;92.75012578376435
45;0.0;94.97222285887035
46;0.0;96.40186138463513
47;0.0;94.19217967913485
48;0.0;93.72118228788852
49;0.0;93.68042345108844
50;0.0;96.87588069964485
51;0.0;96.32754821001814
52;0.0;94.2286690680207
53;0.0;95.32035800140311
54;0.0;95.59485706623197
55;0.0;94.79121715275141
56;0.0;94.97262891263662
57;0.0;93.24775185651161
58;0.0;95.03883952883533
59;0.0;96.72205404877498
60;0.0;95.58904859411327
61;0.0;94.19923328940558
62;0.0;95.12193358108867
63;0.0;94.07970581545183
64;0.0;93.63147979913009
65;0.0;94.95974445017362
66;0.0;94.73034042278383
67;0.0;90.35809975859854
68;0.0;95.29256888632702
69;0.0;94.54517503353259
70;0.0;96.05257359904806
71;0.0;90.92848483247124
72;0.0;93.61140306392275
73;0.0;94.40864146161579
74;0.0;96.52347302703136
75;0.0;92.2733682996973
76;0.0;92.88863615254297
77;0.0;95.89334332863753
78;0.0;94.98574263607225
79;0.0;95.59241702403352
80;0.0;95.19617708982064
81;0.0;94.7173918379115
82;0.0;92.83549856121233
83;0.0;91.17671663383165
84;0.0;94.65374175392326
85;0.0;95.8030361414279
86;0.0;94.46612457103674
87;0.0;94.71474695009603
88;0.0;95.22374785813447
89;0.0;96.34471639832174
90;0.0;94.50999020162025
91;0.0;96.72064996387992
92;0.0;95.8812218527926
93;0.0;95.87969220297691
94;0.0;93.0475887693305
95;0.0;93.98673641275451
96;0.0;97.07238291700831
97;0.0;94.31880075613334
98;0.0;95.83052992976033
99;0.0;94.03852126020051
100;0.0;91.71512116351694
101;0.0;91.51789319011975
102;0.0;93.75474209109116
103;0.0;97.24429749354657
104;0.0;94.20504005687046
105;0.0;92.6237326292081
106;0.0;94.34578823577118
107;0.0;93.49880579340343
108;0.0;94.33670557772201
109;0.0;94.5276612235873
110;0.0;95.05250784980173
111;0.0;94.31414895577545
112;0.0;94.08598552477953
113;0.0;95.27212183739593
114;0.0;93.14096653068837
115;0.0;93.16556299788736
116;0.0;94.27987094162275
117;0.0;96.3654666613275
118;0.0;92.60339630449235
119;0.0;91.2428563903354
