;infeasible_count;total_oil
0;0.0;87.43535773616343
1;0.0;94.18756261989013
2;0.0;94.64932285766632
3;0.0;87.43535773622389
4;0.0;87.43535773616343
5;0.0;96.25775238062181
6;0.0;96.58402896876514
7;0.0;94.42650357228503
8;0.0;94.53202874017991
9;0.0;96.43947594152446
10;0.0;96.31401443387497
11;0.0;87.43535773616341
12;0.0;95.15027245643117
13;0.0;94.67044304027117
14;0.0;92.95532747549798
15;0.0;95.88719245570208
16;0.0;87.43535773616343
17;0.0;94.76411330287276
18;0.0;95.23199457585376
19;0.0;96.17083343189584
20;0.0;97.59582979828092
21;0.0;94.80666487077019
22;0.0;95.34777501176622
23;0.0;95.49998611768908
24;0.0;93.58301053842278
25;0.0;94.36874984948757
26;0.0;92.51496962110062
27;0.0;95.34583339316424
28;0.0;94.27551537893639
29;0.0;93.34867827956873
30;0.0;95.91676584900821
31;0.0;94.41797470426589
32;0.0;95.71369022825998
33;0.0;95.1515908009226
34;0.0;94.89184129005947
35;0.0;94.49938343979865
36;0.0;94.68222197112175
37;0.0;95.20378729467829
38;0.0;87.43535773616341
39;0.0;96.32730040744407
40;0.0;94.39973736382419
41;0.0;94.72621976272407
42;0.0;94.88377946207154
43;0.0;94.62113268743487
44;0.0;93.22054050865516
45;0.0;95.18525462085114
46;0.0;96.63313422873509
47;0.0;94.4478949526379
48;0.0;94.02049144708171
49;0.0;93.9849667464125
50;0.0;97.11040616975748
51;0.0;96.55831113193311
52;0.0;94.4738549893999
53;0.0;95.53568765339598
54;0.0;95.82059240762844
55;0.0;95.00305417408867
56;0.0;95.18566335480342
57;0.0;93.70488203698065
58;0.0;95.2523109987394
59;0.0;96.95552399108479
60;0.0;95.81474407893235
61;0.0;94.45291317814191
62;0.0;95.33595351901397
63;0.0;94.36787646712393
64;0.0;93.94910437841152
65;0.0;95.17269384755744
66;0.0;94.9417756230675
67;0.0;87.43535773620192
68;0.0;95.50771511434979
69;0.0;94.7553880368974
70;0.0;96.28144970001682
71;0.0;87.43535773616341
72;0.0;93.93448833448137
73;0.0;94.61795326572937
74;0.0;96.75558034597015
75;0.0;92.74167353809112
76;0.0;93.3706404908669
77;0.0;96.12112682324427
78;0.0;95.19886363627465
79;0.0;95.81813562234699
80;0.0;95.41068707714437
81;0.0;94.9287415701679
82;0.0;93.3130567042967
83;0.0;87.43535773609277
84;0.0;94.86467135941164
85;0.0;96.03019996612416
86;0.0;94.67581579637346
87;0.0;94.92607922458805
88;0.0;95.43843982821545
89;0.0;96.57559712492123
90;0.0;94.71997096507602
91;0.0;96.95411027163921
92;0.0;96.10892217224878
93;0.0;96.10738202628163
94;0.0;93.54289319052177
95;0.0;94.28089780311456
96;0.0;97.30825674615085
97;0.0;94.53797834164742
98;0.0;96.05788241134942
99;0.0;94.3323613943253
100;0.0;92.19063493375258
101;0.0;87.43535773616189
102;0.0;94.05034269825025
