;infeasible_count;total_oil
0;0.0;92.26491783279562
1;0.0;95.03254543640851
2;0.0;95.03254543640851
3;0.0;92.27514672418101
4;0.0;93.53880324235367
5;0.0;95.03254543640851
6;0.0;95.03254543640851
7;0.0;95.03254543640851
8;0.0;95.03254543640851
9;0.0;95.03254543640863
10;0.0;95.03254543640851
11;0.0;92.27514672418101
12;0.0;95.03254543640851
13;0.0;95.03254543640851
14;0.0;95.03254543640851
15;0.0;95.03254543640863
16;0.0;92.22259179193536
17;0.0;95.03254543640851
18;0.0;95.03254543640853
19;0.0;95.03254543640851
20;0.0;95.03254543640851
21;0.0;95.03254543640851
22;0.0;95.03254543640864
23;0.0;95.03254543640863
24;0.0;95.03254543640851
25;0.0;95.03254543640851
26;0.0;94.89326216351289
27;0.0;95.03254543640864
28;0.0;95.03254543640851
29;0.0;95.03254543640851
30;0.0;95.03254543640863
31;0.0;95.03254543640851
32;0.0;95.03254543640864
33;0.0;95.03254543640851
34;0.0;95.03254543640854
35;0.0;95.03254543640851
36;0.0;95.03254543640851
37;0.0;95.03254543640851
38;0.0;92.35567681985474
39;0.0;95.03254543640851
40;0.0;95.03254543640851
41;0.0;95.03254543640851
42;0.0;95.03254543640851
43;0.0;95.03254543640851
44;0.0;95.03254543640851
45;0.0;95.03254543640851
46;0.0;95.03254543640851
47;0.0;95.03254543640851
48;0.0;95.03254543640851
49;0.0;95.03254543640851
50;0.0;95.03254543640851
51;0.0;95.03254543640851
52;0.0;95.03254543640851
53;0.0;95.03254543640863
54;0.0;95.03254543640853
55;0.0;95.03254543640851
56;0.0;95.03254543640851
57;0.0;95.03254543640851
58;0.0;95.03254543640853
59;0.0;95.03254543640851
60;0.0;95.03254543640853
61;0.0;95.03254543640851
62;0.0;95.03254543640864
63;0.0;95.03254543640851
64;0.0;95.03254543640851
65;0.0;95.03254543640851
66;0.0;95.03254543640851
67;0.0;92.27514672418101
68;0.0;95.03254543640863
69;0.0;95.03254543640851
70;0.0;95.03254543640851
71;0.0;92.54003753919348
72;0.0;95.03254543640851
73;0.0;95.03254543640851
74;0.0;95.03254543640863
75;0.0;95.03254543640854
76;0.0;95.03254543640851
77;0.0;95.03254543640851
78;0.0;95.03254543640851
79;0.0;95.03254543640853
80;0.0;95.03254543640863
81;0.0;95.03254543640851
82;0.0;95.03254543640851
83;0.0;93.53880324235372
84;0.0;95.03254543640851
85;0.0;95.03254543640863
86;0.0;95.03254543640854
