;infeasible_count;total_oil
0;0.0;92.76248326452941
1;0.0;94.31159460255374
2;0.0;95.01167786611704
3;0.0;92.76248326452881
4;0.0;92.76248326452883
5;0.0;95.01167786611704
6;0.0;95.01167786611704
7;0.0;94.95968232330786
8;0.0;95.01167786611704
9;0.0;95.01167786611704
10;0.0;95.01167786611704
11;0.0;92.76248326452883
12;0.0;95.01167786611704
13;0.0;95.01167786611704
14;0.0;92.76248326452883
15;0.0;95.01167786611704
16;0.0;92.7624832645288
17;0.0;95.01167786611704
18;0.0;95.01167786611704
19;0.0;95.01167786611704
20;0.0;95.01167786611704
21;0.0;95.01167786611704
22;0.0;95.01167786611704
23;0.0;95.01167786611704
24;0.0;92.76248326452883
25;0.0;94.76431615176935
26;0.0;92.76248326452888
27;0.0;95.01167786611704
28;0.0;94.5245850742203
29;0.0;92.7624832645288
30;0.0;95.01167786611704
31;0.0;94.93083132960993
32;0.0;95.01167786611704
33;0.0;95.01167786611704
34;0.0;95.01167786611704
35;0.0;95.01167786611704
36;0.0;95.01167786611704
37;0.0;95.01167786611704
38;0.0;92.76248326452881
39;0.0;95.01167786611704
40;0.0;94.86913904020328
41;0.0;95.01167786611704
42;0.0;95.01167786611704
43;0.0;95.01167786611704
44;0.0;92.76248326452881
45;0.0;95.01167786611704
46;0.0;95.01167786611704
47;0.0;95.01167786611705
48;0.0;93.90700731860474
49;0.0;93.8209790594188
50;0.0;95.01167786611704
51;0.0;95.01167786611704
52;0.0;95.01167786611704
53;0.0;95.01167786611704
54;0.0;95.01167786611704
55;0.0;95.01167786611704
56;0.0;95.01167786611704
57;0.0;92.8047758713606
58;0.0;95.01167786611704
59;0.0;95.01167786611704
60;0.0;95.01167786611704
61;0.0;95.01167786611704
62;0.0;95.01167786611704
63;0.0;94.76136172112128
64;0.0;93.69113949579649
65;0.0;95.01167786611704
66;0.0;95.01167786611704
67;0.0;92.76248326452883
68;0.0;95.01167786611704
69;0.0;95.01167786611704
70;0.0;95.01167786611704
71;0.0;92.76248326452883
72;0.0;93.63687259756611
73;0.0;95.01167786611704
74;0.0;95.01167786611704
75;0.0;92.76248326452881
76;0.0;92.76248326452883
77;0.0;95.01167786611704
78;0.0;95.01167786611704
79;0.0;95.01167786611704
80;0.0;95.01167786611704
81;0.0;95.01167786611704
82;0.0;92.76248326452883
83;0.0;92.76248326452881
84;0.0;95.01167786611704
85;0.0;95.01167786611704
86;0.0;95.01167786611704
87;0.0;95.01167786611704
88;0.0;95.01167786611704
89;0.0;95.01167786611704
90;0.0;95.01167786611704
91;0.0;95.01167786611704
92;0.0;95.01167786611704
93;0.0;95.01167786611704
94;0.0;92.7624832645288
95;0.0;94.53761940170308
96;0.0;95.01167786611704
97;0.0;95.01167786611704
98;0.0;95.01167786611704
99;0.0;94.66224601585922
100;0.0;92.76248326452883
101;0.0;92.7624832645288
102;0.0;93.97929648991878
103;0.0;95.01167786611704
104;0.0;95.01167786611704
105;0.0;92.7624832645288
106;0.0;95.01167786611704
107;0.0;93.35428830840819
108;0.0;95.01167786611704
109;0.0;95.01167786611704
110;0.0;95.01167786611704
111;0.0;95.01167786611704
112;0.0;94.77647461514327
113;0.0;95.01167786611704
114;0.0;92.76248326452881
115;0.0;92.76248326452883
116;0.0;95.01167786611704
117;0.0;95.01167786611704
118;0.0;92.7624832645288
119;0.0;92.7624832645288
120;0.0;95.01167786611704
121;0.0;92.97574231866919
122;0.0;95.01167786611704
123;0.0;95.01167786611704
124;0.0;93.27689003925423
125;0.0;95.01167786611704
126;0.0;94.86173593563818
127;0.0;95.01167786611704
128;0.0;95.01167786611704
129;0.0;95.01167786611704
130;0.0;95.01167786611705
131;0.0;95.01167786611704
132;0.0;92.76248326452883
133;0.0;92.76248326452884
134;0.0;93.81821230660934
135;0.0;94.79275371343039
136;0.0;92.76248326452888
137;0.0;95.01167786611704
138;0.0;95.01167786611704
139;0.0;95.01167786611704
140;0.0;92.85760789494613
141;0.0;93.1995422904239
142;0.0;95.01167786611704
143;0.0;92.76248326452881
144;0.0;95.01167786611704
145;0.0;92.7624832645288
146;0.0;92.76248326452883
147;0.0;92.76248326452881
148;0.0;92.76248326452888
149;0.0;95.01167786611704
150;0.0;94.91710331138513
151;0.0;93.45910125812337
152;0.0;95.01167786611704
153;0.0;95.01167786611704
154;0.0;92.76248326452883
155;0.0;94.91250576028142
156;0.0;92.7624832645288
157;0.0;95.01167786611704
158;0.0;95.01167786611704
159;0.0;95.01167786611704
160;0.0;95.01167786611704
161;0.0;95.01167786611704
162;0.0;95.01167786611704
163;0.0;95.01167786611704
164;0.0;95.01167786611704
165;0.0;92.82055525228701
166;0.0;95.01167786611704
167;0.0;95.01167786611704
168;0.0;93.75611037395345
169;0.0;95.01167786611704
170;0.0;94.52375019034093
171;0.0;95.01167786611704
172;0.0;95.01167786611704
173;0.0;95.01167786611704
174;0.0;94.8646997163395
175;0.0;94.20735273737036
176;0.0;95.01167786611704
177;0.0;95.01167786611704
178;0.0;93.27204540857538
179;0.0;95.01167786611704
180;0.0;94.5418942851396
181;0.0;92.76248326452883
182;0.0;92.76248326452883
183;0.0;94.41093843686231
184;0.0;92.76248326452881
185;0.0;92.7624832645288
186;0.0;94.26422554591339
187;0.0;95.01167786611704
188;0.0;95.01167786611704
189;0.0;95.01167786611704
190;0.0;92.7624832645288
191;0.0;92.76248326452883
192;0.0;95.01167786611704
193;0.0;95.01167786611715
194;0.0;92.7624832645288
195;0.0;92.76248326452877
196;0.0;95.01167786611704
197;0.0;92.76248326452883
198;0.0;95.01167786611704
199;0.0;93.61626621289189
200;0.0;92.76248326452877
