;infeasible_count;total_oil
0;0.0;95.41664957023477
1;0.0;98.01119469751913
2;0.0;98.98102461711647
3;0.0;95.90453809119676
4;0.0;96.31127968806763
5;0.0;100.03723569068251
6;1.0;81.22949146824283
7;0.0;98.23662248050316
8;0.0;98.37187671066948
9;0.0;100.0986888542325
10;0.0;100.05639785639195
11;0.0;95.97114867089724
12;0.0;99.72456930481702
13;0.0;99.08845242283759
14;0.0;97.20637587755891
15;0.0;99.72456930481702
16;0.0;95.14211973926892
17;0.0;99.55037474409467
18;0.0;99.72456930481714
19;0.0;100.00323393060529
20;0.0;100.49420353686693
21;0.0;99.63595856340784
22;0.0;99.72456930481702
23;0.0;99.72456930481702
24;0.0;97.53141334464783
25;0.0;98.16866723075896
26;0.0;96.96622827993278
27;0.0;99.72456930481702
28;0.0;98.08528030088257
29;0.0;97.41068766946854
30;0.0;99.72456930481702
31;0.0;98.22658708662374
32;0.0;99.72456930481702
33;0.0;99.72456930481702
34;0.0;99.72456930481702
35;0.0;98.32237573342468
36;0.0;99.14836595290198
37;0.0;99.72456930481702
38;0.0;96.06558531951765
39;0.0;100.06092289613761
40;0.0;98.20512833099107
41;0.0;99.37216101183847
42;0.0;99.72456930481702
43;0.0;98.83580343777163
44;0.0;97.3469256126237
45;0.0;99.72456930481698
46;1.0;81.22949146824283
47;0.0;98.26179240070636
48;0.0;97.87046496059703
49;0.0;97.84054129575752
50;0.0;100.32350697440535
51;0.0;100.13856675083896
52;0.0;98.29233797761603
53;0.0;99.72456930481702
54;0.0;99.72456930481702
55;0.0;99.72456930481702
56;0.0;99.72456930481702
57;0.0;97.60994426693513
58;0.0;99.7245693048169
59;1.0;81.22949146824283
60;0.0;99.72456930481702
61;0.0;98.26769703768699
62;0.0;99.72456930481702
63;0.0;98.16763957550543
64;0.0;97.81033320222893
65;0.0;99.72456930481702
66;1.0;81.22949146824283
67;0.0;95.7089791056025
68;0.0;99.72456930481702
69;0.0;99.52052515495491
70;0.0;100.04530670720006
71;0.0;96.13496268059835
72;0.0;97.79802161081219
73;0.0;98.81924953098478
74;0.0;100.20476499812544
75;0.0;97.08986045883918
76;0.0;97.42161618613655
77;0.0;99.91711541005547
78;0.0;99.72456930481702
79;0.0;99.72456930481702
80;0.0;99.72456930481702
81;0.0;99.72456930481702
82;0.0;97.39296217845052
83;0.0;96.39889661689226
84;0.0;99.72456930481702
85;0.0;99.7245693048171
86;0.0;99.1157809459841
87;0.0;99.72456930481702
88;0.0;99.72456930481702
89;0.0;100.14436746558306
90;1.0;81.22949146824283
91;0.0;100.27138630635825
92;0.0;99.88947679886056
93;0.0;99.88598898953396
94;0.0;97.5073300732189
95;0.0;98.08981410001662
