;infeasible_count;total_oil
0;0.0;96.21548006945714
1;0.0;98.9994339334284
2;0.0;99.52785323072689
3;0.0;96.72527700925106
4;0.0;97.16146397092896
5;0.0;101.40385730306829
6;1.0;82.50241915978751
7;0.0;99.24373057584252
8;0.0;99.37828845671943
9;1.0;82.50241915978751
10;0.0;101.4234044693014
11;0.0;96.79409993036968
12;0.0;100.9974969963617
13;0.0;99.55478412381842
14;0.0;98.13073929918272
15;0.0;101.25512573973806
16;0.0;95.91924252606616
17;0.0;99.90186068379528
18;0.0;100.9974969963617
19;0.0;101.37365898926149
20;0.0;101.91250196472676
21;0.0;100.23728402219126
22;0.0;100.99749699636172
23;0.0;100.99749699636165
24;0.0;98.48271353536671
25;0.0;99.17008730469303
26;0.0;97.87068999470442
27;0.0;100.99749699636172
28;0.0;99.07972071599755
29;0.0;98.35198298393337
30;0.0;101.28321188059591
31;0.0;99.23285519483314
32;0.0;100.9974969963617
33;0.0;100.9974969963617
34;0.0;100.84610120795816
35;0.0;99.33666158677434
36;0.0;99.56980374431681
37;0.0;100.9974969963617
38;0.0;96.89540821901956
39;0.0;101.42802042479731
40;0.0;99.20960028861865
41;0.0;99.62590647051356
42;0.0;100.82146727229915
43;0.0;99.49190721288517
44;0.0;98.28293678610125
45;0.0;100.99749699636169
46;1.0;82.50241915978751
47;0.0;99.27100728022245
48;0.0;98.8480336101405
49;0.0;98.81592668545649
50;0.0;101.69883802057015
51;0.0;101.50828064944467
52;0.0;99.30410959698597
53;0.0;100.9974969963617
54;0.0;101.06196238261661
55;0.0;100.99749699636172
56;0.0;100.9974969963617
57;0.0;98.56775253605929
58;0.0;100.9974969963617
59;1.0;82.50241915978751
60;0.0;101.04537916385702
61;0.0;99.27740624882247
62;0.0;100.9974969963617
63;0.0;99.1689736321693
64;0.0;98.78351457988747
65;0.0;100.99749699636176
66;1.0;82.50241915978751
67;0.0;96.52322291063625
68;0.0;100.9974969963617
69;0.0;99.83284381258653
70;0.0;101.41209048004478
71;0.0;96.97053507714315
72;0.0;98.7703047227232
73;0.0;99.48785304973484
74;0.0;101.57665567784215
75;0.0;98.0045679200035
76;0.0;98.36381717751512
77;0.0;101.35638938593178
78;0.0;100.99749699636169
79;0.0;101.05499604917597
80;0.0;100.9974969963617
81;0.0;100.95885468364042
82;0.0;98.33278853162015
83;0.0;97.25634196107586
84;0.0;100.68553354346338
85;0.0;101.324529306429
86;0.0;99.56163506459926
87;0.0;100.9507195497955
88;0.0;100.9974969963617
89;0.0;101.51428633460733
90;1.0;82.50241915978751
91;0.0;101.64501837805643
92;0.0;101.35214911512699
93;0.0;101.35161402108933
94;0.0;98.45663441549804
95;0.0;99.08463400648198
