W1;W2;W3;W4;W5;W6;W7
0.5789059680797032;0.04560526840654995;-0.4551072736684318;1.5046087013383502;0.36602788237301515;2.028324610735465;-0.7118270996567923
-0.1575583028908792;-0.45213388212520245;0.6367765868184874;0.7947088842568637;0.6612740323388538;-0.9712829457801736;0.7321287030358388
0.6244714134124899;1.760445624276321;-1.8006066031692853;2.4437473018603315;0.9968479647197722;-0.16809854917577244;-1.0052406248771235
1.539897063682956;-0.4948237534926713;2.178893248972167;-0.2956148990116848;-0.9247917426128721;1.4370933135146826;-0.21601749706803935
0.8528954204577112;-1.4955408835452884;0.1908788578650716;0.7383951586537608;0.3710516103471507;0.0015210568007514426;-1.4796630793297303
-0.22480562460082718;-1.5799764841857133;0.2786598851544121;0.09921806901519428;-1.3878014142685964;2.434675313425786;-1.057589610953563
-0.7892931237142025;-0.07592553954573918;1.4870047431974638;-0.6419659654228287;1.0153110272690213;1.4133280187102792;-1.1910569548389538
-2.653165352203893;-2.564983788358144;-0.59992666234763;-0.11539943095631443;0.012917622376945416;0.47745678732056723;0.5472292528204109
-0.4752297482811249;1.3275127694881832;-0.2545576529905834;-1.0424243372673292;0.1810138274442974;-1.5019720441028983;-1.4551018476734838
-0.9084077197869778;0.46318638516595845;0.6733706499650196;-0.16331840599149847;1.9481535103773546;-0.21790835855194732;-0.10164795041479434
0.21519140364966127;0.4510426722694965;0.41002673163239045;2.1261820812582757;0.5240243382907074;0.6967941093317958;-0.6807427193576453
-0.9108798072205574;-0.039515910240891634;0.10644976260452065;-0.17133989637922636;-0.8017634612024959;1.6499637474675812;0.38941380922437524
0.5383877871801639;0.272371032634509;-1.4358506467942904;-0.4543745334661856;0.9998024582957954;1.0105067558638148;0.6748764665514074
-1.2917183894129707;0.7108111997678548;0.08267505412098507;-0.7314334256624456;-0.03453534954398453;-0.9240483680780496;-0.09239230068177803
-0.7698300298073587;0.8626709915010791;0.6447378707229061;0.12322738425957305;1.209195078054222;0.38445047979586955;-0.6337373665557683
0.8809254438765649;0.5659097066655759;0.7074146586511335;-0.14418128668361485;1.4938863006328618;0.131016361928101;0.39514884391303384
-0.991048434155671;-0.8419453065150626;0.39748181532258675;1.0112571375187789;0.16410491864050944;0.6351860554374117;-0.8274659711589455
0.03238865073502185;-2.6029433313401684;-1.0519854137106082;-1.0746694021834036;-0.5038479135873786;0.2775722109727398;1.0118596692624557
0.5600041555864282;2.0391532819354286;-0.05049349179278078;0.5995002826082798;-0.37644306996811416;0.6482887254351379;-0.4432475745097773
-0.14367113490503536;0.358330065928048;-2.145032991900494;-0.6681178154499224;0.6109013880701148;-0.09529733883175279;-1.1074411461792257
0.9912740109674583;1.2089402447900213;0.4046673578908416;-1.1651855340272121;-1.3751126509686304;-0.18621027283608044;-0.3743381011223637
0.9076797854600422;0.48752522924816244;1.3081103229607387;-0.5581187739616313;-0.3403328334206035;-0.7067525091810749;-0.6502215037795518
-2.174950219024956;0.99269362531074;1.2999046043098466;0.17073198778845775;-1.2171394537106104;1.118860208332756;-1.3271395359557112
-1.3834929171251074;2.0078226508909602;0.4884799656949208;-2.1905244839721525;0.5429975939343734;-0.3711659782856259;0.8276222916755975
0.02680689569349638;0.8696326888668771;-0.5316029039150064;-1.0290058711405543;-0.7891049481150627;-1.1874394862686732;-1.7930637568923222
-0.9759408859410834;1.4152497983282815;1.7932224763549809;0.039173545932466323;0.7707337405489064;0.6208086205400781;1.292737917869105
2.021610023796433;0.005555644979446277;-0.19863057279571586;-0.5337540128304878;-1.208459504132087;0.4189803915422809;-0.6766720276315974
1.5578942596899212;-2.1343843786515944;0.6228097771163433;-0.10798788690258496;-0.9843592608490431;-0.5377755822022;0.5977692833694742
-0.031443399283062216;-0.0665984934176849;-1.4330807248214774;0.8246251299405682;1.4787970039449152;-0.23868552481168656;-1.0298312967343546
1.4211447974681801;0.8196707649008842;0.7040457242722041;-0.24499689199101507;0.879036818785327;0.30243577677367484;-0.8404642747516158
-0.7353379397378765;-0.5452724595028308;-0.4459134065323926;-0.4918059547842457;1.0881226216878281;0.8765481313175785;-0.29725827972259683
-1.075985290592406;1.7051921391884446;2.5416702199271315;1.3683004507823429;-1.2790385578246184;-0.20795412836640054;-0.9571376986498163
0.1855964624343418;-0.09261782494622131;0.12440975635884238;1.2403601018989108;1.2029055145225604;0.7728284661251763;1.1573978401222282
-0.3644580021653664;-0.4367647948188001;-0.698599846666358;-0.980249375760257;-1.6255936717731103;-0.36677027353797353;-1.2616194768165854
-0.04962603080600327;-0.2461314161767568;0.5081894199383277;-2.0000296121578818;-1.4379296116576683;0.20788081777616751;-1.4886225846855576
-0.5472210378774574;-1.3513845676061238;-0.7720321780719149;0.217864639616341;-0.9579193971851662;-0.26716891695128236;0.20377749424638228
-0.006319623383665785;-1.192707079306199;0.25565200684062384;0.6999746800190918;-1.8039270550088953;1.2482239724318018;0.21830791114183282
-0.5813669803324849;0.0756681509433453;-0.15751711072077604;-1.799569109616833;-0.5989039790589759;1.0620584851338306;0.5954700369448562
0.5652279009990279;0.013535528993712043;0.045950442794454954;0.27392618915379285;-0.9161943107850431;0.17148523671190635;0.6131340996938864
1.7428062482524238;0.44334502598215614;0.9314053573683452;0.3631929722719929;-0.4598026497274304;-0.6061479705894212;-0.8655184078631728
0.6481384429726537;1.2414035991268704;0.8457500845914497;-0.11020948395414229;-1.1129426902642092;1.6656484552182027;0.4956380186638211
1.1911270244733054;0.03759196151413068;0.18885985593923058;-0.4180017585596223;0.014591737047580359;-0.24804715949017997;-1.2862388793426422
0.21680660800791046;-1.0430813905931613;2.2847570861261937;0.5899039177224076;0.4126111363459319;-0.3995588449827994;0.5373073470179291
-1.0572150425019582;-1.3982183136681121;-0.016089687628622618;0.5208064408719474;1.0219839838344602;0.2842212360537334;-0.6226461810625542
1.3615509954290084;0.7694039270818535;-1.6556342429470436;-0.4922228402342662;-1.0010389985886945;0.6088329382932796;-0.7075766356277916
0.17514309058866212;-0.4921336160324483;-1.8470194603145136;0.09741765719283997;0.06084154299159207;-0.06262648503409748;-0.69328948280553
-1.867819172984887;-0.1811315601688674;-0.1984947701862842;0.41332835285211655;-1.927595054938652;-0.5524281156817218;1.1742340256625878
-0.29869044587365906;0.4053870003687459;0.4638238469839301;-1.3683870965403822;0.1849830863070071;-2.2546150873048143;-0.4012579290423922
-0.20868580547828888;-2.747532470839433;-1.3421047569816813;-1.1622198015406433;0.9008973093110014;-1.587694507692161;-1.2915890583408711
-0.9996645294386283;-1.2465313283900075;-0.6419205286924091;1.4161156509996782;-0.6642987785119628;0.7886753572743449;0.7648066436237291
0.5470286867789969;0.07312195452353472;-1.418404758877332;1.136141880578312;-0.1445516065857401;-2.473128398866167;1.1092353877592602
0.03702587956474281;0.7236375679941083;0.11572803434851522;-0.1582545371309463;0.3015747033593637;0.03588348672990681;-0.13163144574955668
-1.1705642335382502;-0.4065758568479417;0.9877675742230495;-0.8418184388410571;-0.1628781979339186;0.4706730221284346;-0.12194985177552252
-0.583296641274464;1.8590076981272605;1.2004806439537588;-0.009723472787128812;0.1680089532970917;1.088464824989682;0.8760689441487028
-1.9703046151201309;0.7409380397939097;-0.776278672619703;0.6398971598678455;-0.43644668307367124;-0.1362195411226362;-0.6597335611980042
0.25385424702827164;-1.7113430209435332;1.3950124843310623;0.7088875382241169;0.017822122475934253;0.6769223239587614;-1.691016411355399
0.38208743932619144;-0.49877891602246455;0.49476383932597795;-0.5369819970426215;-0.16807626215114202;1.462434462837285;0.4003771770596928
0.565490681081028;-0.694167538444012;-1.056232651888703;1.2304456441643812;2.6070085507584295;0.32430224138535935;-0.24502982069148638
-2.308254485261509;-1.3575222825651192;0.8355814575002734;0.48530925028996286;0.2846569736636204;-0.03760869631896023;-0.8537045954352699
1.7718284531027724;0.45921600147877567;-1.143060042599143;2.486505245172932;-0.15672976367699015;-0.5767023765745366;-0.6704738748653012
-0.9323996572176562;-0.2138481322123704;1.1392570611080275;0.404524375416813;0.5378633017843119;0.4654137866566935;-1.1084322255031234
0.07881655732432087;-2.3760482161494014;1.0862136758486112;1.130824214014642;0.8957740520101763;-0.6903659464819911;0.35076299278558404
0.15041969819284468;0.8256048719271192;-1.5451870532892271;0.166765312987851;-0.2748269890132508;-0.5365744197883539;-1.4693997378670545
1.0560504159772026;-0.8606023991980674;0.14674409754992557;-0.5295189805452167;-0.2819873157833693;0.5676485748607132;1.6392094269391666
0.039505076262138165;1.4585396147085739;0.26295803103763277;-0.8469556123260539;0.5068868192019728;1.6784747723847429;0.8577969873802257
-0.6553636982829675;1.974316723654245;0.28807916273990364;1.3615763329268096;-1.2088983263945923;0.5347066238369722;0.6070350437486497
-0.23164996560149823;0.8010614846152155;0.4732555315267499;1.4991733984064917;0.0010920699992941027;0.1701580431814283;-0.09911915145534336
0.8807237018060249;-0.7875592591524263;-0.09085283899203113;0.31258160736915774;0.8770903866403496;-1.460405611942705;-1.1980151237191805
0.06575373598979613;-0.4065517756594143;1.6280812005285354;-1.1222107407120432;0.4406287261858859;-0.06571782627043131;0.8277961240536055
1.3481949943231752;0.9535436835594338;-0.961164977705413;-0.09552560737714999;2.283175822787873;0.7851920387688043;-0.24932627333831522
0.8164152907867036;1.123536188121443;-0.6056602431597824;-1.3214716606961832;1.3545458479633143;0.199996349158706;0.68533771305412
-0.24861209928589031;0.4810432535056059;0.44521189523866267;0.06628575012501188;0.42271885443715757;2.2719714605105636;-2.5840202415798332
1.2005073645427318;-0.46816980867093033;1.1880150502961735;0.4360960371976552;-1.0574467127926215;0.4079606333926484;0.9261453595164587
0.23860538426161004;0.7839653160855942;-0.04769559137316422;-0.618616122083755;1.220691649895635;-1.1601494561644103;-1.6588542454710409
0.8151586898286953;0.39677795535614835;0.6934539443311784;0.8356037545057388;0.40844250138662197;-0.4597842794404124;0.8771237286407539
-1.6440460128334675;0.6052139862599208;0.27882174339458077;-0.7273837260000482;-1.6330956465976803;-1.156841084941668;0.5465371769824422
0.6354918898698071;-0.058176346797249354;-0.5327368558433379;-0.12459084931301947;-1.5955521950903386;-1.503105750465968;0.44059249361308006
0.7698983687874021;-0.5319218770692494;-1.181806989053998;-0.3208660556531803;1.6205388065034547;0.6369138671802339;0.5487081496871156
-0.06068929876335121;-0.5974776089160155;2.2137980014775342;0.2886689408122401;-0.32981463963176055;0.5780329596977343;1.019861862794514
-0.7615605958371241;-0.6884653488017896;-0.2635074096715986;0.8672493022017411;-1.2118553380702697;0.44593919842523366;-0.6334294084760009
-1.1789246339787876;0.28307640633801073;-1.4527094038112653;-0.2450676493640665;0.8733303676116896;0.4348140052729879;0.7013187882422567
0.6108223813339217;1.1986073410243083;0.788397301255993;0.9805072316119926;-0.9106059792669349;1.5643147269841355;-0.05337623938314522
0.35888936195811405;-0.962338745680662;-1.1636135953186222;-1.6587156529383904;0.5194985013073078;-0.5201465141541832;-0.5636434493268887
-0.7021357880697684;-0.24383696987417205;1.341161328670577;0.5197946733506006;-0.013342040279811531;-0.4515011839756;0.09862682973892817
1.1838569387573838;0.5842442825032473;0.02158697961243754;-0.2716862945470116;-1.1865452112063135;0.20310310034767703;0.14044494086549572
0.4104250909006283;-1.1968134270853357;-0.09080046723695694;-0.2185625356486488;1.1139563818412548;-0.012907892728108526;-1.190675561286617
0.9871479595984488;0.005412117633022332;-2.140466072593382;-0.8273234767201555;0.14594159128516726;-0.8451848443795447;1.3328767466737796
0.8789148128249148;1.4260672099538985;1.1927153002118591;-0.021884836958469208;0.9086280369549167;0.7484245297673856;-1.121669445027801
-1.5305156656983971;-0.5648133920031484;-1.2952650273657786;-0.33123969640198936;-1.6148543548728957;1.4692646813600092;1.8791771579067544
